decision_id,run_id,run_month,run_date,customer_id,model_version,p_new_season,p_performance,p_suppression,recommended_campaign,predicted_conversion,estimated_uplift,estimated_net_value,priority_score,recommend_followup,tenure_months,recency_days,historical_spend,purchase_frequency,digital_engagement,email_engagement,prior_campaign_response,category_affinity,performance_affinity,lifestyle_affinity,days_since_visit,followup_eligible,primary_channel,loyalty_tier,customer_type,region,state,market_type,segment,actual_campaign,execution_class,followup_completed,converted,gross_revenue,campaign_cost,incremental_conversion_prob,net_incremental_revenue,missed_value,wasted_spend
RUN-202602-AT-100485,RUN-202602,2026-02,2026-02-01,AT-100485,v1.1,0.03201142237573453,0.10471673111637053,0.14619085990371056,Suppression,0.14619085990371056,0.0,0.0,0.22076182801925792,False,53,221,123.82,2,0.887,0.645,0.844,0.169,0.161,0.721,52,False,Direct,Insider,Returning,Southwest,NV,Urban,Lifestyle Affinity,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202602-AT-101394,RUN-202602,2026-02,2026-02-01,AT-101394,v1.1,0.09341637109318052,0.08119891148811756,0.056242583428759804,New Season Edit,0.09341637109318052,0.03717378766442071,1.4392113229579626,0.7193508674632638,False,83,12,410.73,16,0.599,0.594,0.085,0.662,0.458,0.589,12,False,Direct,Explorer,Returning,Northeast,NY,Suburban,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.0769,3.36,0.0,0.23399999999999999
RUN-202602-AT-101079,RUN-202602,2026-02,2026-02-01,AT-101079,v1.1,0.02626940654519699,0.26011444550484863,0.12559897461431682,Performance Collection,0.26011444550484863,0.1345154708905318,6.110548791101741,0.99,True,10,178,112.11,5,0.462,0.915,0.598,0.078,0.531,0.31,75,True,Organic,Explorer,Returning,Mountain West,UT,Suburban,Returning Buyer,Performance Collection,Adopted,True,1,82.71,0.85,0.0534,1.73,0.0,0.0
RUN-202602-AT-100673,RUN-202602,2026-02,2026-02-01,AT-100673,v1.1,0.055586314777599934,0.03657346486774138,0.02348421673738344,New Season Edit,0.055586314777599934,0.03210209804021649,1.1937415451464786,0.6665038615790558,False,17,133,344.62,15,0.153,0.36,0.252,0.664,0.567,0.445,25,False,Direct,Explorer,Returning,Northeast,PA,Suburban,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.0616,2.62,0.0,0.23399999999999999
RUN-202602-AT-101351,RUN-202602,2026-02,2026-02-01,AT-101351,v1.1,0.07369049743171488,0.034108561903724605,0.03434995940718103,New Season Edit,0.07369049743171488,0.03934053802453385,1.5440820403874385,0.7419284062156426,False,37,67,78.78,11,0.652,0.203,0.068,0.391,0.386,0.272,33,False,Paid Social,Member,Returning,Northeast,NJ,Suburban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0491,2.02,0.0,0.23399999999999999
RUN-202602-AT-100999,RUN-202602,2026-02,2026-02-01,AT-100999,v1.1,0.039145282096905945,0.19572088114232983,0.17975372138632323,Performance Collection,0.19572088114232983,0.0159671597560066,0.37281053219071947,0.49637780465758874,False,62,173,172.38,3,0.582,0.759,0.289,0.594,0.665,0.283,18,False,Organic,Explorer,Returning,California,CA,Suburban,Performance Affinity,Member Access,Modified,False,1,89.39,0.44,0.0,-0.44,0.8128105321907195,0.0
RUN-202602-AT-102308,RUN-202602,2026-02,2026-02-01,AT-102308,v1.1,0.04208298573404917,0.2362712246107026,0.021314073674421265,Performance Collection,0.2362712246107026,0.21495715093628134,10.003926105316019,0.99,False,23,100,222.21,12,0.604,0.188,0.493,0.87,0.585,0.279,75,False,Organic,Insider,Returning,Midwest,IL,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.1136,5.1,0.0,0.26
RUN-202602-AT-100265,RUN-202602,2026-02,2026-02-01,AT-100265,v1.1,0.071133603756121,0.15675267811117724,0.06848602204613786,Performance Collection,0.15675267811117724,0.08826665606503938,3.8721061535479064,0.99,False,40,9,135.12,15,0.924,0.527,0.692,0.517,0.263,0.198,33,False,Paid Social,Explorer,Returning,California,CA,Rural,Returning Buyer,Re-Engagement,Modified,False,0,0.0,0.34,0.0297,1.1,2.7721061535479063,0.22100000000000003
RUN-202602-AT-101766,RUN-202602,2026-02,2026-02-01,AT-101766,v1.1,0.05238315983025957,0.24847446343606458,0.03387682903323705,Performance Collection,0.24847446343606458,0.21459763440282753,9.986525505096854,0.99,False,18,123,282.26,11,0.313,0.472,0.207,0.759,0.815,0.325,41,False,Paid Social,Member,New,Southeast,TN,Urban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.1232,5.56,0.0,0.26
RUN-202602-AT-101849,RUN-202602,2026-02,2026-02-01,AT-101849,v1.1,0.11093621154601745,0.2891477555190769,0.012353697171891012,Performance Collection,0.2891477555190769,0.2767940583471859,12.996832424003799,0.99,True,62,178,171.85,15,0.791,0.424,0.817,0.672,0.544,0.32,58,True,Organic,Member,Returning,Northeast,MA,Rural,Returning Buyer,Re-Engagement,Modified,False,0,0.0,0.34,0.0689,3.0,9.996832424003799,0.22100000000000003
RUN-202602-AT-101595,RUN-202602,2026-02,2026-02-01,AT-101595,v1.1,0.20037998634227822,0.12131272697090453,0.050821421687797325,New Season Edit,0.20037998634227822,0.1495585646544809,6.8786345292768765,0.99,False,36,180,93.6,3,0.324,0.676,0.121,0.649,0.376,0.312,41,False,Paid Social,Member,Returning,Midwest,MN,Urban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0402,1.59,0.0,0.23399999999999999
RUN-202602-AT-100411,RUN-202602,2026-02,2026-02-01,AT-100411,v1.1,0.08497870120501586,0.25593409419917534,0.010438878519343359,Performance Collection,0.25593409419917534,0.24549521567983199,11.48196843890387,0.99,True,18,25,264.4,11,0.492,0.638,0.067,0.807,0.589,0.74,10,True,Direct,Insider,Returning,Midwest,OH,Rural,Lifestyle Affinity,Suppression,Ignored,True,0,0.0,0.45,0.0,-0.45,11.93196843890387,0.0
RUN-202602-AT-102138,RUN-202602,2026-02,2026-02-01,AT-102138,v1.1,0.17323002061186585,0.0623451559895801,0.017040311291230827,New Season Edit,0.17323002061186585,0.15618970932063503,7.199581931118736,0.99,False,70,210,71.72,11,0.626,0.313,0.449,0.95,0.297,0.559,49,False,Direct,Member,Returning,Northeast,PA,Urban,At-Risk,New Season Edit,Adopted,False,0,0.0,0.36,0.0978,4.37,0.0,0.23399999999999999
RUN-202602-AT-100973,RUN-202602,2026-02,2026-02-01,AT-100973,v1.1,0.06032388539630969,0.09638058301329712,0.050226584385332194,Performance Collection,0.09638058301329712,0.046153998627964925,1.8338535335935024,0.8109246657033944,False,65,4,336.6,5,0.485,0.099,0.056,0.547,0.705,0.323,81,False,Paid Social,Member,Returning,Southeast,NC,Urban,Performance Affinity,New Season Edit,Modified,False,0,0.0,0.36,0.0,-0.36,2.1938535335935025,0.23399999999999999
RUN-202602-AT-102170,RUN-202602,2026-02,2026-02-01,AT-102170,v1.1,0.03832001600238461,0.3020740442362307,0.11415723642571987,Performance Collection,0.3020740442362307,0.18791680781051082,8.695173498028725,0.99,False,55,136,65.05,4,0.688,0.748,0.732,0.377,0.512,0.653,1,False,Paid Social,Insider,Returning,Southwest,NV,Urban,Lifestyle Affinity,Performance Collection,Adopted,False,1,95.5,0.4,0.0632,2.66,0.0,0.0
RUN-202602-AT-102336,RUN-202602,2026-02,2026-02-01,AT-102336,v1.1,0.026218515320947246,0.03286498415700969,0.03885691476150032,Suppression,0.03885691476150032,0.0,0.0,0.24222861704769993,False,13,23,112.95,2,0.683,0.255,0.26,0.397,0.233,0.6,13,False,Direct,Insider,Returning,Southeast,GA,Suburban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202602-AT-100553,RUN-202602,2026-02,2026-02-01,AT-100553,v1.1,0.03736024330168889,0.12196914144130233,0.01889146976097156,Performance Collection,0.12196914144130233,0.10307767168033077,4.58895930932801,0.99,False,67,179,219.31,12,0.641,0.652,0.409,0.292,0.11,0.832,32,False,Paid Social,Insider,Returning,Southeast,FL,Rural,Lifestyle Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.1025,4.56,0.0,0.26
RUN-202602-AT-100513,RUN-202602,2026-02,2026-02-01,AT-100513,v1.1,0.08956640806141586,0.03530625268566133,0.024647979008469396,New Season Edit,0.08956640806141586,0.06491842905294647,2.7820519661626086,0.99,False,72,11,100.51,7,0.307,0.152,0.605,0.845,0.068,0.743,71,False,Paid Social,Explorer,Returning,California,CA,Suburban,Lifestyle Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.1149,5.2,0.0,0.23399999999999999
RUN-202602-AT-100757,RUN-202602,2026-02,2026-02-01,AT-100757,v1.1,0.0692693903416022,0.2216581213738761,0.035087980219758445,Performance Collection,0.2216581213738761,0.18657014115411766,8.629994831859294,0.99,False,21,8,182.21,14,0.761,0.724,0.474,0.726,0.346,0.619,60,False,Organic,Explorer,Returning,Southeast,FL,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.1247,5.64,0.0,0.26
RUN-202602-AT-100981,RUN-202602,2026-02,2026-02-01,AT-100981,v1.1,0.03491562004948953,0.036305676034937916,0.00470913330079822,Performance Collection,0.036305676034937916,0.0315965427341397,1.1292726683323615,0.6592359752897357,False,14,28,144.35,17,0.543,0.13,0.406,0.633,0.293,0.58,41,False,Retail Partner,Insider,Returning,Northeast,PA,Rural,Returning Buyer,Performance Collection,Adopted,False,1,88.0,0.4,0.106,4.73,0.0,0.0
RUN-202602-AT-101956,RUN-202602,2026-02,2026-02-01,AT-101956,v1.1,0.23433566782463558,0.5649962157432399,0.021098569679236585,Performance Collection,0.5649962157432399,0.5438976460640033,25.924646069497758,0.99,True,78,15,101.49,6,0.515,0.627,0.757,0.65,0.496,0.458,70,True,Paid Social,Member,New,Midwest,IL,Rural,New Customer,Performance Collection,Adopted,True,1,94.71,0.85,0.1888,8.29,0.0,0.0
RUN-202602-AT-101846,RUN-202602,2026-02,2026-02-01,AT-101846,v1.1,0.0770813269254326,0.14556322886659268,0.007637237136415501,Performance Collection,0.14556322886659268,0.13792599173017717,6.275617999740576,0.99,True,7,58,63.45,7,0.522,0.409,0.365,0.833,0.383,0.666,40,True,Direct,Explorer,Returning,Mountain West,UT,Rural,Lifestyle Affinity,Performance Collection,Adopted,True,1,80.57,0.85,0.1485,6.34,0.0,0.0
RUN-202602-AT-100060,RUN-202602,2026-02,2026-02-01,AT-100060,v1.1,0.19138677194675002,0.21975583349561126,0.013927243761731177,Performance Collection,0.21975583349561126,0.20582858973388007,9.562103743119797,0.99,False,29,27,313.67,11,0.939,0.669,0.47,0.825,0.2,0.501,88,False,Paid Social,Insider,Returning,Midwest,OH,Rural,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.156,7.15,0.0,0.26
RUN-202602-AT-102232,RUN-202602,2026-02,2026-02-01,AT-102232,v1.1,0.1885008778618176,0.16190317016540712,0.04276545605321956,New Season Edit,0.1885008778618176,0.14573542180859805,6.693594415536147,0.99,True,53,14,150.08,8,0.584,0.673,0.12,0.47,0.299,0.588,59,True,Direct,Member,Returning,Pacific Northwest,WA,Urban,Returning Buyer,New Season Edit,Adopted,True,0,0.0,0.81,0.1218,5.08,0.0,0.5265000000000001
RUN-202602-AT-101244,RUN-202602,2026-02,2026-02-01,AT-101244,v1.1,0.046869463637281415,0.3989226976653949,0.05534784928131485,Performance Collection,0.3989226976653949,0.34357484838408003,16.22902266178947,0.99,False,93,83,79.24,2,0.403,0.572,0.43,0.708,0.371,0.275,58,False,Paid Social,Insider,New,Mountain West,MT,Urban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.0843,3.68,0.0,0.26
RUN-202602-AT-100315,RUN-202602,2026-02,2026-02-01,AT-100315,v1.1,0.1024759006891575,0.31198645501072414,0.1068577836832647,Performance Collection,0.31198645501072414,0.20512867132745943,9.528227692249038,0.99,False,89,30,40.22,2,0.602,0.652,0.498,0.684,0.565,0.299,26,False,Retail Partner,Member,Returning,Mountain West,CO,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0564,2.33,0.0,0.26
RUN-202602-AT-102275,RUN-202602,2026-02,2026-02-01,AT-102275,v1.1,0.030523097066739235,0.046585481446591914,0.039939035113572975,Suppression,0.039939035113572975,0.0,0.0,0.24201219297728543,False,6,130,92.15,7,0.546,0.285,0.235,0.242,0.048,0.132,58,False,Organic,Founders,Returning,Pacific Northwest,WA,Urban,At-Risk,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202602-AT-101210,RUN-202602,2026-02,2026-02-01,AT-101210,v1.1,0.27146538775891954,0.04153711834668179,0.02279275086839544,New Season Edit,0.27146538775891954,0.2486726368905241,11.675755625501365,0.99,False,22,176,545.95,7,0.187,0.742,0.435,0.824,0.327,0.567,30,False,Paid Social,Member,Returning,Northeast,PA,Suburban,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.0985,4.41,0.0,0.23399999999999999
RUN-202602-AT-102394,RUN-202602,2026-02,2026-02-01,AT-102394,v1.1,0.16216952914107058,0.16525529995808638,0.03935858992396066,Performance Collection,0.16525529995808638,0.12589671003412573,5.6934007656516865,0.99,False,29,69,469.39,15,0.336,0.843,0.234,0.521,0.176,0.8,81,False,Paid Social,Member,New,Midwest,OH,Urban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.0902,3.97,0.0,0.26
RUN-202602-AT-100505,RUN-202602,2026-02,2026-02-01,AT-100505,v1.1,0.23907075118392643,0.06857305732283281,0.04664287776397871,New Season Edit,0.23907075118392643,0.19242787341994771,8.953509073525469,0.99,False,44,81,150.99,2,0.835,0.758,0.115,0.629,0.388,0.558,32,False,Paid Social,Member,Returning,Northeast,MA,Suburban,Returning Buyer,New Season Edit,Adopted,False,1,82.12,0.36,0.0911,4.05,0.0,0.0
RUN-202602-AT-101162,RUN-202602,2026-02,2026-02-01,AT-101162,v1.1,0.11869446343096517,0.1732263015195569,0.005083854553498468,Performance Collection,0.1732263015195569,0.16814244696605843,7.738094433157229,0.99,False,25,15,78.24,1,0.272,0.654,0.29,0.445,0.373,0.968,80,False,Organic,Member,New,Northeast,PA,Rural,New Customer,Re-Engagement,Modified,False,0,0.0,0.34,0.097,4.36,3.3780944331572282,0.22100000000000003
RUN-202602-AT-100761,RUN-202602,2026-02,2026-02-01,AT-100761,v1.1,0.0356322768678201,0.10277521069325192,0.011095006591273873,Performance Collection,0.10277521069325192,0.09168020410197805,4.037321878535739,0.99,False,40,35,190.32,16,0.237,0.419,0.279,0.599,0.215,0.786,55,False,Organic,Explorer,Returning,California,CA,Rural,Lifestyle Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.0842,3.68,0.0,0.26
RUN-202602-AT-100279,RUN-202602,2026-02,2026-02-01,AT-100279,v1.1,0.05928822121334644,0.1588143433958107,0.012628884001001673,Performance Collection,0.1588143433958107,0.146185459394809,6.675376234708757,0.99,False,91,173,146.72,16,0.55,0.375,0.257,0.933,0.597,0.844,38,False,Paid Social,Insider,Returning,Northeast,PA,Urban,Lifestyle Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.1288,5.83,0.0,0.26
RUN-202602-AT-102099,RUN-202602,2026-02,2026-02-01,AT-102099,v1.1,0.030943742963103402,0.04400771481999225,0.02899857861001028,Performance Collection,0.04400771481999225,0.015009136209981972,0.32644219256312745,0.4863951993080121,False,70,179,134.56,14,0.19,0.325,0.425,0.853,0.453,0.912,43,False,Retail Partner,Explorer,Returning,California,CA,Suburban,At-Risk,Performance Collection,Adopted,False,1,89.97,0.4,0.0639,2.69,0.0,0.0
RUN-202602-AT-101458,RUN-202602,2026-02,2026-02-01,AT-101458,v1.1,0.07376417387021024,0.4444653070998776,0.05737386625936026,Performance Collection,0.4444653070998776,0.38709144084051733,18.33522573668104,0.99,True,53,74,159.46,7,0.463,0.585,0.811,0.624,0.838,0.116,83,True,Organic,Member,Returning,Southeast,FL,Suburban,Performance Affinity,Performance Collection,Adopted,True,0,0.0,0.85,0.1535,6.58,0.0,0.5525
RUN-202602-AT-101902,RUN-202602,2026-02,2026-02-01,AT-101902,v1.1,0.1570551866874789,0.12728682444018097,0.013879225010281604,New Season Edit,0.1570551866874789,0.1431759616771973,6.56971654517635,0.99,False,30,19,55.62,5,0.126,0.838,0.519,0.438,0.534,0.725,5,False,Retail Partner,Member,Returning,Northeast,MA,Rural,Lifestyle Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.1216,5.52,0.0,0.23399999999999999
RUN-202602-AT-102265,RUN-202602,2026-02,2026-02-01,AT-102265,v1.1,0.06902425493674978,0.09741561977995435,0.35995448021724985,Suppression,0.35995448021724985,0.0,0.0,0.17800910395655006,False,93,143,157.15,3,0.663,0.801,0.699,0.477,0.311,0.184,51,False,Retail Partner,Explorer,Returning,California,CA,Urban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202602-AT-101054,RUN-202602,2026-02,2026-02-01,AT-101054,v1.1,0.04766972885294576,0.10157060829681264,0.04461275183721884,Performance Collection,0.10157060829681264,0.056957856459593795,2.3567602526443396,0.9235008643089673,False,17,147,139.39,2,0.238,0.476,0.735,0.154,0.608,0.648,67,False,Direct,Member,Returning,California,CA,Rural,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0846,3.69,0.0,0.26
RUN-202602-AT-101857,RUN-202602,2026-02,2026-02-01,AT-101857,v1.1,0.021521201109016307,0.10837903400134137,0.19805785761210334,Suppression,0.19805785761210334,0.0,0.0,0.21038842847757933,False,40,111,452.22,7,0.35,0.707,0.607,0.605,0.647,0.294,41,False,Retail Partner,Founders,New,California,CA,Suburban,New Customer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202602-AT-101238,RUN-202602,2026-02,2026-02-01,AT-101238,v1.1,0.016059416823216304,0.2880048517500903,0.06683830528768932,Performance Collection,0.2880048517500903,0.22116654646240097,10.304460848780208,0.99,False,42,111,393.91,8,0.441,0.41,0.661,0.573,0.927,0.491,4,False,Direct,Founders,New,California,CA,Rural,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.1023,4.55,0.0,0.26
RUN-202602-AT-100667,RUN-202602,2026-02,2026-02-01,AT-100667,v1.1,0.035903880197114546,0.081533594125082,0.06547745261541914,Performance Collection,0.081533594125082,0.016056141509662863,0.3771172490676826,0.497304994530687,True,65,232,105.42,0,0.789,0.119,0.423,0.665,0.692,0.545,28,True,Direct,Explorer,Returning,Southeast,TN,Urban,At-Risk,Performance Collection,Adopted,False,0,0.0,0.4,0.0653,2.76,0.0,0.26
RUN-202602-AT-100327,RUN-202602,2026-02,2026-02-01,AT-100327,v1.1,0.01962278133632389,0.19696931867151612,0.03486900448778461,Performance Collection,0.19696931867151612,0.1621003141837315,7.445655206492606,0.99,False,1,73,219.34,16,0.552,0.352,0.19,0.515,0.609,0.637,31,False,Direct,Insider,New,Midwest,MN,Urban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.1016,4.52,0.0,0.26
RUN-202602-AT-101657,RUN-202602,2026-02,2026-02-01,AT-101657,v1.1,0.04529025568052838,0.12408074484832084,0.007138854477770528,Performance Collection,0.12408074484832084,0.1169418903705503,5.259987493934635,0.99,False,4,75,94.03,11,0.641,0.296,0.246,0.738,0.865,0.667,4,False,Paid Social,Founders,Returning,Northeast,NY,Rural,Performance Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.1718,7.91,0.0,0.26
RUN-202602-AT-100250,RUN-202602,2026-02,2026-02-01,AT-100250,v1.1,0.0993294692086025,0.03337885982769133,0.013697181858835214,New Season Edit,0.0993294692086025,0.08563228734976729,3.784602707728737,0.99,True,1,140,186.05,5,0.9,0.113,0.405,0.662,0.106,0.65,2,True,Direct,Explorer,Returning,Midwest,MN,Rural,At-Risk,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,3.784602707728737,0.0
RUN-202602-AT-101873,RUN-202602,2026-02,2026-02-01,AT-101873,v1.1,0.10513094877105691,0.6116081515445165,0.01732239065546117,Performance Collection,0.6116081515445165,0.5942857608890554,28.36343082703028,0.99,False,95,9,171.45,5,0.088,0.823,0.388,0.647,0.52,0.357,56,False,Organic,Member,New,Southeast,TN,Rural,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.1208,5.45,0.0,0.26
RUN-202602-AT-100962,RUN-202602,2026-02,2026-02-01,AT-100962,v1.1,0.028465768357072437,0.02234890799858254,0.087931755683135,Suppression,0.087931755683135,0.0,0.0,0.232413648863373,False,4,196,151.34,6,0.737,0.133,0.238,0.558,0.457,0.179,57,False,Paid Social,Explorer,Returning,California,CA,Suburban,At-Risk,New Season Edit,Suppression rejected,False,0,0.0,0.36,0.0,-0.36,0.0,0.23399999999999999
RUN-202602-AT-100598,RUN-202602,2026-02,2026-02-01,AT-100598,v1.1,0.10429173278714068,0.26823903614087635,0.048432090302035484,Performance Collection,0.26823903614087635,0.21980694583884086,10.238656178599898,0.99,True,78,113,325.09,3,0.539,0.736,0.404,0.327,0.611,0.592,12,True,Paid Social,Member,Returning,Southeast,NC,Rural,Returning Buyer,Performance Collection,Adopted,True,1,79.63,0.85,0.1552,6.66,0.0,0.0
RUN-202602-AT-101670,RUN-202602,2026-02,2026-02-01,AT-101670,v1.1,0.02686121591399455,0.11995701807447426,0.015684254251956704,Performance Collection,0.11995701807447426,0.10427276382251756,4.64680176900985,0.99,False,35,51,142.2,9,0.187,0.074,0.159,0.485,0.434,0.604,73,False,Organic,Member,Returning,Mountain West,MT,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0739,3.18,0.0,0.26
RUN-202602-AT-100296,RUN-202602,2026-02,2026-02-01,AT-100296,v1.1,0.050289804622725386,0.28303604744833416,0.02226978928930611,Performance Collection,0.28303604744833416,0.26076625815902804,12.221086894896958,0.99,False,82,30,160.25,15,0.187,0.611,0.232,0.412,0.573,0.472,40,False,Paid Social,Explorer,Returning,Southeast,NC,Rural,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.1261,5.7,0.0,0.26
