customer_id,tenure_months,recency_days,historical_spend,purchase_frequency,digital_engagement,email_engagement,prior_campaign_response,category_affinity,performance_affinity,lifestyle_affinity,days_since_visit,followup_eligible,primary_channel,loyalty_tier,customer_type,region,state,market_type,segment
AT-102139,90,71,347.16,17,0.448,0.127,0.33,0.361,0.335,0.346,31,False,Direct,Explorer,Returning,Northeast,NJ,Urban,High-Value
AT-102140,75,72,134.49,0,0.629,0.618,0.595,0.758,0.322,0.183,72,False,Paid Social,Explorer,Returning,Southeast,GA,Urban,Returning Buyer
AT-102141,41,139,901.0,14,0.386,0.286,0.544,0.6,0.125,0.6,65,False,Organic,Explorer,Returning,Southwest,AZ,Urban,High-Value
AT-102142,14,173,158.89,1,0.255,0.664,0.044,0.686,0.088,0.636,16,False,Paid Social,Insider,Returning,Northeast,PA,Rural,Returning Buyer
AT-102143,5,29,342.31,13,0.349,0.744,0.557,0.551,0.161,0.419,68,True,Paid Social,Explorer,Returning,Northeast,NY,Suburban,High-Value
AT-102144,76,57,159.99,5,0.299,0.192,0.018,0.44,0.375,0.408,20,False,Organic,Member,Returning,Mountain West,MT,Urban,Returning Buyer
AT-102145,29,181,843.61,2,0.337,0.36,0.413,0.737,0.474,0.316,20,False,Paid Social,Member,Returning,Southeast,TN,Urban,High-Value
AT-102146,37,193,126.64,4,0.737,0.818,0.712,0.679,0.388,0.447,48,False,Paid Social,Member,Returning,Pacific Northwest,OR,Rural,Returning Buyer
AT-102147,80,37,409.76,6,0.792,0.322,0.985,0.602,0.327,0.533,17,False,Paid Social,Insider,New,Southeast,FL,Urban,New Customer
AT-102148,46,213,281.09,13,0.388,0.542,0.29,0.702,0.472,0.575,4,True,Paid Social,Member,Returning,Northeast,MA,Suburban,Returning Buyer
AT-102149,91,208,240.57,12,0.761,0.461,0.249,0.428,0.465,0.396,61,False,Retail Partner,Explorer,Returning,Pacific Northwest,OR,Urban,Returning Buyer
AT-102150,52,208,212.79,13,0.534,0.001,0.693,0.435,0.312,0.515,68,False,Paid Social,Insider,Returning,Midwest,MI,Urban,At-Risk
AT-102151,80,58,113.65,0,0.339,0.571,0.065,0.476,0.401,0.461,38,False,Retail Partner,Member,New,Pacific Northwest,ID,Suburban,New Customer
AT-102152,12,160,29.66,17,0.457,0.504,0.388,0.717,0.094,0.213,29,False,Direct,Explorer,Returning,Northeast,NY,Urban,Returning Buyer
AT-102153,38,39,384.55,7,0.53,0.609,0.505,0.849,0.337,0.305,11,False,Paid Social,Insider,Returning,Northeast,NY,Suburban,High-Value
AT-102154,18,47,128.74,2,0.813,0.385,0.621,0.605,0.242,0.643,69,False,Paid Social,Member,Returning,Midwest,OH,Urban,Returning Buyer
AT-102155,6,17,411.05,16,0.615,0.434,0.51,0.408,0.724,0.231,10,False,Organic,Explorer,Returning,Northeast,PA,Suburban,High-Value
AT-102156,95,118,231.87,14,0.202,0.843,0.381,0.61,0.711,0.292,50,False,Organic,Founders,Returning,Pacific Northwest,ID,Suburban,Performance Affinity
AT-102157,50,171,419.97,1,0.651,0.052,0.414,0.462,0.066,0.209,0,True,Paid Social,Member,Returning,California,CA,Suburban,High-Value
AT-102158,34,48,317.77,7,0.144,0.819,0.377,0.856,0.735,0.33,51,False,Organic,Member,Returning,Southwest,AZ,Urban,Performance Affinity
AT-102159,36,45,32.29,16,0.182,0.26,0.448,0.474,0.186,0.748,7,False,Retail Partner,Explorer,Returning,Pacific Northwest,OR,Suburban,Lifestyle Affinity
AT-102160,23,67,278.78,12,0.183,0.316,0.476,0.688,0.638,0.809,10,False,Organic,Explorer,Returning,Southwest,AZ,Rural,Lifestyle Affinity
AT-102161,12,48,142.51,3,0.676,0.508,0.204,0.639,0.338,0.253,60,False,Direct,Member,Returning,California,CA,Urban,Returning Buyer
AT-102162,87,200,409.73,12,0.661,0.706,0.137,0.85,0.312,0.26,28,True,Paid Social,Member,New,Mountain West,UT,Urban,New Customer
AT-102163,11,41,274.2,3,0.074,0.383,0.537,0.94,0.187,0.268,84,False,Organic,Member,New,Southwest,NV,Rural,New Customer
AT-102164,37,67,276.46,6,0.732,0.095,0.375,0.384,0.318,0.595,56,True,Direct,Insider,Returning,Southeast,FL,Urban,Returning Buyer
AT-102165,15,74,149.82,3,0.517,0.814,0.494,0.739,0.732,0.322,71,False,Paid Social,Explorer,New,California,CA,Suburban,New Customer
AT-102166,89,49,95.7,12,0.244,0.578,0.391,0.677,0.171,0.263,13,False,Paid Social,Insider,Returning,Southeast,FL,Suburban,Returning Buyer
AT-102167,20,225,133.88,16,0.826,0.542,0.369,0.695,0.426,0.412,43,False,Direct,Insider,Returning,Southwest,NM,Urban,Returning Buyer
AT-102168,38,51,51.42,0,0.322,0.249,0.211,0.836,0.211,0.5,40,False,Paid Social,Insider,New,Mountain West,MT,Suburban,New Customer
AT-102169,72,117,119.91,10,0.665,0.122,0.217,0.864,0.683,0.215,62,False,Paid Social,Insider,Returning,Southwest,NM,Suburban,Performance Affinity
AT-102170,55,136,65.05,4,0.688,0.748,0.732,0.377,0.512,0.653,1,False,Paid Social,Insider,Returning,Southwest,NV,Urban,Lifestyle Affinity
AT-102171,37,63,66.26,13,0.521,0.203,0.522,0.306,0.339,0.343,53,False,Organic,Explorer,Returning,California,CA,Rural,Returning Buyer
AT-102172,54,113,196.67,2,0.493,0.677,0.689,0.848,0.021,0.175,76,False,Direct,Member,Returning,Southwest,AZ,Urban,Returning Buyer
AT-102173,42,41,263.44,6,0.239,0.43,0.204,0.576,0.745,0.415,20,False,Retail Partner,Founders,Returning,California,CA,Urban,Performance Affinity
AT-102174,28,116,177.28,3,0.849,0.411,0.2,0.776,0.188,0.798,24,False,Paid Social,Member,Returning,Mountain West,MT,Rural,Lifestyle Affinity
AT-102175,57,5,127.85,15,0.426,0.306,0.319,0.39,0.625,0.55,35,True,Direct,Explorer,New,Midwest,IL,Urban,New Customer
AT-102176,35,105,93.39,1,0.328,0.519,0.244,0.831,0.285,0.522,68,False,Retail Partner,Founders,New,Southwest,AZ,Rural,New Customer
AT-102177,92,88,145.18,10,0.619,0.302,0.346,0.506,0.409,0.654,43,True,Direct,Explorer,Returning,Northeast,MA,Urban,Lifestyle Affinity
AT-102178,45,84,101.95,2,0.509,0.44,0.691,0.592,0.315,0.189,74,True,Paid Social,Explorer,Returning,California,CA,Suburban,Returning Buyer
AT-102179,72,27,173.47,10,0.618,0.449,0.251,0.737,0.332,0.383,24,False,Paid Social,Explorer,Returning,Southeast,GA,Urban,Returning Buyer
AT-102180,23,239,62.49,13,0.562,0.765,0.317,0.309,0.587,0.176,85,False,Retail Partner,Member,New,Northeast,NJ,Suburban,New Customer
AT-102181,62,7,296.17,13,0.426,0.57,0.516,0.459,0.291,0.759,84,False,Retail Partner,Member,Returning,Southeast,TN,Suburban,Lifestyle Affinity
AT-102182,54,35,121.89,0,0.667,0.189,0.494,0.24,0.708,0.32,27,False,Direct,Member,Returning,Northeast,PA,Rural,Performance Affinity
AT-102183,71,25,235.89,13,0.42,0.745,0.716,0.572,0.271,0.414,25,True,Paid Social,Founders,Returning,California,CA,Rural,Returning Buyer
AT-102184,44,234,337.33,5,0.119,0.652,0.489,0.384,0.458,0.53,68,False,Organic,Member,Returning,Midwest,MN,Suburban,Returning Buyer
AT-102185,69,77,228.04,12,0.649,0.81,0.24,0.36,0.349,0.563,62,False,Paid Social,Member,New,California,CA,Suburban,New Customer
AT-102186,6,103,317.15,17,0.088,0.224,0.346,0.584,0.363,0.561,63,False,Paid Social,Insider,Returning,Northeast,NJ,Suburban,Returning Buyer
AT-102187,66,180,42.66,2,0.172,0.121,0.224,0.545,0.483,0.592,29,False,Direct,Insider,Returning,Midwest,OH,Rural,At-Risk
AT-102188,72,13,128.38,6,0.508,0.3,0.38,0.658,0.24,0.634,58,False,Direct,Explorer,Returning,California,CA,Suburban,Returning Buyer
AT-102189,48,17,392.35,15,0.624,0.544,0.361,0.249,0.677,0.813,43,True,Direct,Explorer,New,Southeast,FL,Rural,New Customer
AT-102190,4,44,258.9,2,0.501,0.138,0.198,0.977,0.216,0.297,81,False,Direct,Member,Returning,Pacific Northwest,ID,Urban,Returning Buyer
AT-102191,54,163,661.11,4,0.542,0.271,0.272,0.837,0.43,0.17,63,False,Direct,Insider,Returning,Midwest,IL,Suburban,High-Value
AT-102192,75,234,597.69,9,0.5,0.512,0.144,0.59,0.487,0.272,58,False,Retail Partner,Member,Returning,Northeast,MA,Suburban,High-Value
AT-102193,44,149,223.57,17,0.745,0.035,0.361,0.222,0.263,0.785,68,True,Paid Social,Explorer,New,Pacific Northwest,WA,Urban,New Customer
AT-102194,9,209,151.96,5,0.393,0.408,0.677,0.442,0.423,0.47,42,False,Paid Social,Insider,Returning,Midwest,IL,Urban,Returning Buyer
AT-102195,38,211,92.67,6,0.741,0.571,0.362,0.869,0.42,0.433,21,False,Retail Partner,Member,Returning,Northeast,NY,Rural,Returning Buyer
AT-102196,95,67,129.92,14,0.385,0.535,0.588,0.84,0.65,0.508,49,True,Paid Social,Member,Returning,Pacific Northwest,OR,Suburban,Returning Buyer
AT-102197,26,44,136.21,2,0.717,0.259,0.624,0.916,0.362,0.393,49,False,Organic,Insider,Returning,Southwest,NV,Urban,Returning Buyer
AT-102198,51,39,119.67,5,0.278,0.544,0.326,0.458,0.429,0.356,39,False,Retail Partner,Insider,New,California,CA,Urban,New Customer
AT-102199,34,190,95.31,5,0.743,0.068,0.344,0.426,0.097,0.432,57,False,Paid Social,Member,Returning,Midwest,OH,Urban,At-Risk
AT-102200,68,160,240.11,7,0.026,0.852,0.326,0.25,0.676,0.441,42,False,Paid Social,Member,Returning,Pacific Northwest,OR,Suburban,Performance Affinity
AT-102201,41,207,594.46,10,0.463,0.251,0.104,0.48,0.08,0.437,3,False,Retail Partner,Member,Returning,Southeast,FL,Rural,High-Value
AT-102202,37,122,348.38,3,0.299,0.119,0.211,0.721,0.097,0.28,79,False,Paid Social,Member,Returning,Southeast,GA,Rural,High-Value
AT-102203,56,234,144.65,7,0.541,0.488,0.475,0.916,0.218,0.237,68,False,Paid Social,Member,Returning,California,CA,Suburban,Returning Buyer
AT-102204,55,214,368.64,16,0.749,0.754,0.192,0.44,0.121,0.204,89,False,Retail Partner,Insider,Returning,Mountain West,UT,Suburban,High-Value
AT-102205,48,194,231.05,14,0.868,0.624,0.362,0.692,0.482,0.384,56,False,Organic,Member,Returning,Midwest,IL,Urban,Returning Buyer
AT-102206,25,192,176.18,17,0.559,0.374,0.419,0.445,0.367,0.255,78,False,Retail Partner,Member,Returning,Northeast,NJ,Rural,Returning Buyer
AT-102207,11,30,168.65,12,0.666,0.882,0.473,0.551,0.253,0.52,57,False,Direct,Explorer,Returning,Southwest,NM,Urban,Returning Buyer
AT-102208,66,179,157.6,10,0.626,0.396,0.541,0.524,0.46,0.616,88,False,Direct,Insider,New,California,CA,Urban,New Customer
AT-102209,33,227,285.93,3,0.644,0.862,0.342,0.12,0.544,0.387,18,False,Paid Social,Member,Returning,Pacific Northwest,OR,Rural,Returning Buyer
AT-102210,59,70,199.89,2,0.911,0.284,0.494,0.699,0.374,0.633,24,False,Direct,Explorer,Returning,Southeast,GA,Rural,Returning Buyer
AT-102211,36,195,108.86,9,0.572,0.85,0.154,0.347,0.399,0.576,44,False,Retail Partner,Member,Returning,Southwest,AZ,Urban,Returning Buyer
AT-102212,82,84,105.24,7,0.6,0.526,0.134,0.727,0.488,0.427,20,False,Direct,Explorer,Returning,Southeast,GA,Suburban,Returning Buyer
AT-102213,68,51,224.56,14,0.542,0.931,0.255,0.761,0.317,0.701,51,True,Paid Social,Founders,Returning,Southwest,NV,Suburban,Lifestyle Affinity
AT-102214,39,175,244.71,0,0.306,0.378,0.477,0.355,0.082,0.395,33,True,Direct,Insider,Returning,Southeast,FL,Urban,Returning Buyer
AT-102215,32,40,145.59,16,0.94,0.5,0.45,0.877,0.339,0.199,31,False,Retail Partner,Member,Returning,Pacific Northwest,ID,Urban,Returning Buyer
AT-102216,72,116,82.07,3,0.258,0.3,0.256,0.71,0.426,0.669,31,False,Organic,Member,Returning,Pacific Northwest,OR,Urban,Lifestyle Affinity
AT-102217,1,224,435.14,7,0.573,0.441,0.466,0.927,0.277,0.748,61,False,Direct,Insider,Returning,Southeast,TN,Suburban,High-Value
AT-102218,6,38,375.04,6,0.333,0.058,0.441,0.467,0.41,0.184,12,False,Direct,Member,New,Southeast,TN,Suburban,New Customer
AT-102219,9,38,45.1,16,0.709,0.182,0.538,0.13,0.199,0.367,3,False,Paid Social,Founders,Returning,Mountain West,CO,Suburban,Returning Buyer
AT-102220,33,226,462.99,12,0.658,0.333,0.153,0.716,0.284,0.36,80,False,Retail Partner,Explorer,Returning,Mountain West,CO,Urban,High-Value
AT-102221,48,186,156.6,0,0.804,0.337,0.144,0.737,0.41,0.299,45,False,Retail Partner,Explorer,Returning,Southwest,NV,Rural,At-Risk
AT-102222,28,111,207.06,15,0.253,0.539,0.169,0.734,0.807,0.576,72,False,Organic,Member,Returning,Southwest,AZ,Suburban,Performance Affinity
AT-102223,18,97,402.12,12,0.718,0.457,0.142,0.847,0.067,0.488,5,False,Organic,Explorer,Returning,California,CA,Rural,High-Value
AT-102224,30,231,576.39,1,0.529,0.068,0.266,0.328,0.333,0.78,21,False,Direct,Member,Returning,Southeast,TN,Urban,High-Value
AT-102225,47,173,365.77,14,0.268,0.272,0.124,0.364,0.307,0.812,39,False,Paid Social,Insider,Returning,California,CA,Suburban,High-Value
AT-102226,29,218,214.59,0,0.572,0.137,0.591,0.153,0.436,0.85,46,False,Paid Social,Explorer,Returning,Northeast,PA,Rural,At-Risk
AT-102227,55,22,69.2,7,0.776,0.4,0.314,0.245,0.302,0.472,80,False,Direct,Member,New,Pacific Northwest,ID,Urban,New Customer
AT-102228,37,127,43.89,2,0.772,0.154,0.644,0.286,0.73,0.41,12,False,Paid Social,Member,Returning,Pacific Northwest,WA,Urban,At-Risk
AT-102229,89,174,335.19,0,0.391,0.142,0.231,0.575,0.707,0.425,40,False,Retail Partner,Insider,New,Midwest,MN,Urban,New Customer
AT-102230,95,9,463.79,10,0.724,0.209,0.69,0.409,0.85,0.601,14,False,Direct,Member,New,Mountain West,UT,Urban,New Customer
AT-102231,63,123,102.49,12,0.415,0.566,0.576,0.605,0.516,0.749,88,False,Direct,Explorer,New,Midwest,IL,Suburban,New Customer
AT-102232,53,14,150.08,8,0.584,0.673,0.12,0.47,0.299,0.588,59,True,Direct,Member,Returning,Pacific Northwest,WA,Urban,Returning Buyer
AT-102233,3,216,122.72,6,0.206,0.411,0.523,0.792,0.387,0.374,67,False,Direct,Member,Returning,Southeast,NC,Urban,Returning Buyer
AT-102234,60,163,120.45,9,0.593,0.832,0.677,0.892,0.489,0.149,56,False,Direct,Insider,Returning,Northeast,NY,Suburban,Returning Buyer
AT-102235,37,46,384.7,2,0.297,0.174,0.84,0.323,0.733,0.383,85,False,Paid Social,Member,Returning,Southeast,FL,Urban,High-Value
AT-102236,28,125,211.21,0,0.455,0.821,0.143,0.547,0.467,0.461,87,False,Direct,Explorer,Returning,California,CA,Urban,Returning Buyer
AT-102237,76,27,154.4,2,0.838,0.216,0.134,0.837,0.211,0.555,78,False,Paid Social,Insider,Returning,Mountain West,MT,Suburban,Returning Buyer
AT-102238,5,193,1164.75,0,0.506,0.23,0.395,0.269,0.195,0.509,18,False,Retail Partner,Member,Returning,Mountain West,CO,Urban,High-Value
AT-102239,25,47,66.41,13,0.475,0.39,0.511,0.565,0.459,0.614,77,False,Retail Partner,Explorer,New,Midwest,MI,Urban,New Customer
AT-102240,74,146,266.01,10,0.641,0.477,0.543,0.512,0.319,0.502,23,False,Paid Social,Member,Returning,California,CA,Urban,Returning Buyer
AT-102241,88,19,86.98,3,0.455,0.141,0.082,0.287,0.309,0.559,29,False,Direct,Founders,Returning,Pacific Northwest,ID,Urban,Returning Buyer
AT-102242,49,38,162.36,10,0.285,0.436,0.114,0.436,0.618,0.802,1,False,Direct,Insider,Returning,Mountain West,MT,Suburban,Lifestyle Affinity
AT-102243,51,235,201.15,8,0.427,0.566,0.154,0.444,0.16,0.829,74,False,Direct,Explorer,Returning,California,CA,Urban,Lifestyle Affinity
AT-102244,92,93,327.41,2,0.619,0.853,0.058,0.732,0.571,0.734,81,False,Retail Partner,Insider,Returning,Mountain West,CO,Urban,Lifestyle Affinity
AT-102245,9,30,150.98,17,0.551,0.777,0.062,0.411,0.383,0.498,30,True,Retail Partner,Explorer,Returning,California,CA,Rural,Returning Buyer
AT-102246,46,168,140.21,16,0.285,0.356,0.237,0.572,0.505,0.678,69,True,Organic,Member,Returning,California,CA,Rural,Lifestyle Affinity
AT-102247,23,49,149.1,13,0.995,0.457,0.407,0.791,0.728,0.365,76,False,Organic,Member,Returning,Midwest,IL,Urban,Performance Affinity
AT-102248,46,141,85.12,14,0.554,0.739,0.3,0.742,0.258,0.759,51,False,Paid Social,Explorer,New,Mountain West,MT,Urban,New Customer
AT-102249,87,194,282.2,9,0.597,0.547,0.234,0.324,0.576,0.6,42,False,Organic,Explorer,New,Mountain West,CO,Suburban,New Customer
AT-102250,57,164,220.73,14,0.846,0.303,0.06,0.449,0.439,0.38,57,False,Retail Partner,Founders,New,Midwest,OH,Rural,New Customer
AT-102251,95,59,245.82,9,0.421,0.407,0.605,0.534,0.392,0.67,0,False,Direct,Explorer,Returning,Northeast,PA,Rural,Lifestyle Affinity
AT-102252,48,57,172.66,2,0.46,0.763,0.622,0.87,0.209,0.795,40,False,Organic,Insider,Returning,Mountain West,MT,Urban,Lifestyle Affinity
AT-102253,82,54,158.38,3,0.273,0.317,0.176,0.599,0.566,0.54,82,False,Organic,Member,Returning,Midwest,MI,Urban,Returning Buyer
AT-102254,17,152,412.78,15,0.422,0.742,0.596,0.248,0.646,0.841,30,True,Direct,Member,Returning,Southeast,FL,Urban,High-Value
AT-102255,31,161,370.65,8,0.385,0.576,0.7,0.243,0.237,0.188,62,False,Organic,Explorer,Returning,Midwest,OH,Rural,High-Value
AT-102256,27,125,488.02,13,0.677,0.204,0.531,0.636,0.575,0.658,3,False,Retail Partner,Explorer,Returning,Southeast,NC,Rural,High-Value
AT-102257,74,96,235.29,2,0.662,0.405,0.373,0.686,0.502,0.882,61,False,Direct,Explorer,Returning,Northeast,NJ,Urban,Lifestyle Affinity
AT-102258,49,15,467.25,8,0.714,0.768,0.47,0.608,0.315,0.605,29,False,Paid Social,Member,Returning,Pacific Northwest,OR,Suburban,High-Value
AT-102259,22,200,135.47,1,0.287,0.649,0.147,0.682,0.651,0.151,78,False,Organic,Founders,Returning,Southwest,AZ,Urban,Performance Affinity
AT-102260,17,158,157.5,3,0.202,0.465,0.205,0.459,0.322,0.184,66,False,Direct,Insider,Returning,Midwest,MI,Suburban,Returning Buyer
AT-102261,37,153,418.46,1,0.495,0.385,0.205,0.333,0.646,0.914,86,False,Direct,Explorer,Returning,Southeast,NC,Rural,High-Value
AT-102262,15,25,327.14,3,0.277,0.59,0.761,0.61,0.147,0.711,8,False,Direct,Explorer,Returning,Southwest,AZ,Suburban,Lifestyle Affinity
AT-102263,67,69,147.92,10,0.273,0.091,0.182,0.747,0.382,0.547,68,False,Direct,Explorer,Returning,Pacific Northwest,WA,Urban,Returning Buyer
AT-102264,81,73,87.15,0,0.681,0.747,0.827,0.472,0.315,0.705,25,False,Organic,Founders,Returning,Midwest,IL,Suburban,Lifestyle Affinity
AT-102265,93,143,157.15,3,0.663,0.801,0.699,0.477,0.311,0.184,51,False,Retail Partner,Explorer,Returning,California,CA,Urban,Returning Buyer
AT-102266,23,189,112.23,12,0.67,0.413,0.6,0.828,0.3,0.656,21,False,Paid Social,Explorer,Returning,Northeast,PA,Rural,Lifestyle Affinity
AT-102267,42,208,606.17,2,0.62,0.613,0.685,0.213,0.117,0.863,16,False,Retail Partner,Member,Returning,Southwest,NV,Urban,High-Value
AT-102268,48,125,308.59,10,0.82,0.235,0.478,0.757,0.199,0.607,75,False,Organic,Member,New,Northeast,MA,Rural,New Customer
AT-102269,48,88,106.04,15,0.328,0.682,0.187,0.305,0.211,0.593,64,False,Paid Social,Explorer,New,Southeast,GA,Urban,New Customer
AT-102270,44,98,87.23,14,0.812,0.182,0.073,0.453,0.412,0.454,46,False,Paid Social,Member,New,Midwest,MI,Urban,New Customer
AT-102271,21,177,105.13,2,0.27,0.537,0.245,0.532,0.084,0.304,45,False,Direct,Explorer,Returning,Midwest,OH,Urban,Returning Buyer
AT-102272,11,77,122.59,2,0.755,0.214,0.132,0.592,0.917,0.699,46,True,Organic,Explorer,Returning,Northeast,PA,Urban,Performance Affinity
AT-102273,39,100,161.31,12,0.893,0.678,0.685,0.314,0.197,0.375,47,False,Paid Social,Explorer,New,Northeast,NY,Urban,New Customer
AT-102274,9,188,395.51,6,0.521,0.749,0.286,0.373,0.609,0.857,70,False,Paid Social,Member,Returning,Southeast,TN,Suburban,High-Value
AT-102275,6,130,92.15,7,0.546,0.285,0.235,0.242,0.048,0.132,58,False,Organic,Founders,Returning,Pacific Northwest,WA,Urban,At-Risk
AT-102276,50,112,900.25,8,0.38,0.679,0.245,0.829,0.176,0.366,79,False,Direct,Member,Returning,Midwest,OH,Urban,High-Value
AT-102277,82,176,93.66,10,0.621,0.272,0.664,0.157,0.493,0.66,68,False,Retail Partner,Insider,New,California,CA,Urban,New Customer
AT-102278,52,69,67.6,8,0.879,0.21,0.039,0.278,0.699,0.65,21,False,Direct,Explorer,New,Southeast,NC,Urban,New Customer
AT-102279,3,15,591.0,0,0.721,0.599,0.444,0.408,0.601,0.41,23,False,Retail Partner,Insider,Returning,Midwest,OH,Rural,High-Value
AT-102280,80,189,457.09,1,0.803,0.586,0.495,0.728,0.725,0.979,45,False,Retail Partner,Founders,Returning,Southwest,NM,Rural,High-Value
AT-102281,65,109,159.55,0,0.7,0.369,0.116,0.954,0.221,0.55,28,False,Retail Partner,Member,Returning,California,CA,Urban,Returning Buyer
AT-102282,29,78,236.73,4,0.216,0.263,0.316,0.671,0.56,0.254,60,True,Paid Social,Founders,Returning,Mountain West,UT,Suburban,Returning Buyer
AT-102283,26,23,240.95,14,0.542,0.224,0.135,0.53,0.68,0.802,21,False,Direct,Member,Returning,Northeast,PA,Suburban,Performance Affinity
AT-102284,86,222,199.48,17,0.21,0.616,0.283,0.354,0.614,0.398,40,False,Paid Social,Insider,Returning,California,CA,Rural,Returning Buyer
AT-102285,46,174,73.15,8,0.938,0.733,0.607,0.631,0.667,0.23,67,False,Paid Social,Explorer,Returning,Pacific Northwest,OR,Urban,Performance Affinity
AT-102286,14,66,31.9,0,0.788,0.49,0.29,0.532,0.293,0.378,47,False,Paid Social,Member,Returning,Southeast,FL,Urban,Returning Buyer
AT-102287,27,146,100.35,1,0.354,0.324,0.352,0.115,0.215,0.809,41,False,Direct,Member,New,Northeast,PA,Suburban,New Customer
AT-102288,26,111,646.33,14,0.822,0.385,0.039,0.225,0.291,0.597,87,False,Direct,Founders,Returning,California,CA,Rural,High-Value
AT-102289,39,79,664.34,6,0.693,0.273,0.112,0.885,0.553,0.638,53,True,Organic,Insider,New,California,CA,Suburban,New Customer
AT-102290,33,75,150.91,15,0.15,0.407,0.268,0.683,0.282,0.297,68,True,Organic,Member,Returning,Southeast,NC,Suburban,Returning Buyer
AT-102291,52,19,92.71,9,0.678,0.639,0.078,0.052,0.228,0.36,47,False,Paid Social,Founders,New,Northeast,NY,Urban,New Customer
AT-102292,31,233,220.23,15,0.253,0.362,0.337,0.712,0.232,0.569,58,False,Retail Partner,Insider,Returning,Midwest,MI,Suburban,Returning Buyer
AT-102293,61,222,246.48,2,0.479,0.401,0.269,0.532,0.279,0.324,76,False,Paid Social,Member,Returning,Mountain West,CO,Rural,Returning Buyer
AT-102294,47,209,276.03,15,0.523,0.334,0.809,0.536,0.612,0.373,17,True,Paid Social,Explorer,New,California,CA,Urban,New Customer
AT-102295,90,76,30.91,9,0.288,0.062,0.129,0.654,0.271,0.325,52,False,Direct,Explorer,New,Pacific Northwest,WA,Suburban,New Customer
AT-102296,79,239,1653.14,7,0.476,0.322,0.307,0.612,0.566,0.265,29,False,Organic,Explorer,Returning,Northeast,MA,Urban,High-Value
AT-102297,32,66,400.51,9,0.485,0.878,0.01,0.567,0.257,0.634,88,False,Organic,Explorer,Returning,Pacific Northwest,WA,Suburban,High-Value
